Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"32230577","1","","","2015-08-26 15:21:32","","280","269107","<p>I'm using <a href=""https://docs.docker.com/compose/yml/"" rel=""noreferrer""><strong>docker-compose</strong></a> to create my development environment. I want to build a specific image, but I don't know how to set a name for that image.</p>

<pre><code>wildfly:
  build: /path/to/dir/Dockerfile
  container_name: wildfly_server
  ports:
   - 9990:9990
   - 80:8080
  environment:
   - MYSQL_HOST=mysql_server
   - MONGO_HOST=mongo_server
   - ELASTIC_HOST=elasticsearch_server
  volumes:
   - /Volumes/CaseSensitive/development/wildfly/deployments/:/opt/jboss/wildfly/standalone/deployments/
  links:
   - mysql:mysql_server
   - mongo:mongo_server
   - elasticsearch:elasticsearch_server
</code></pre>

<p>When I execute <code>docker-compose</code> everything is ok, but I get a random name for the new image. Is it possible to set a name to the build image?</p>
","988174","","39643","","2018-06-13 10:27:57","2021-06-18 06:35:47","How do I define the name of image built with docker-compose","<docker><docker-compose><orchestration>","7","4","47","","","CC BY-SA 4.0"
"47854463","1","48450294","","2017-12-17 11:08:22","","271","267551","<p>I am new to docker. I just tried to use docker in my local machine(Ubuntu 16.04) with Jenkins. </p>

<p>I configured a new job with below pipeline script.</p>

<pre class=""lang-groovy prettyprint-override""><code>node {
    stage('Build') {
      docker.image('maven:3.3.3').inside {
        sh 'mvn --version'
      }
    }
}
</code></pre>

<p>But it fails with below error.</p>

<p><a href=""https://i.stack.imgur.com/nz6Ig.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/nz6Ig.png"" alt=""enter image description here""></a></p>
","1294150","","10907864","","2020-04-21 20:17:54","2021-06-23 19:54:09","Docker: Got permission denied while trying to connect to the Docker daemon socket at unix:///var/run/docker.sock","<docker><jenkins><jenkins-pipeline>","31","3","81","","","CC BY-SA 4.0"
"28996907","1","28997256","","2015-03-11 20:40:21","","398","266842","<p>Trying to follow the instructions for building a docker image from the docker website.</p>

<p><a href=""https://docs.docker.com/examples/running_redis_service/"">https://docs.docker.com/examples/running_redis_service/</a></p>

<p>this is the error I get will following the instructions on the doc and using this Dockerfile</p>

<pre><code>FROM        ubuntu:14.04
RUN         apt-get update &amp;&amp; apt-get install -y redis-server
EXPOSE      6379
ENTRYPOINT  [""/usr/bin/redis-server""]


sudo docker build -t myrepo/redis
docker: ""build"" requires 1 argument. See 'docker build --help'.
</code></pre>

<p>How do  resolve?</p>
","1203556","","3467532","","2017-07-25 16:08:05","2020-10-23 16:28:25","docker: ""build"" requires 1 argument. See 'docker build --help'","<docker><containers>","14","0","42","","","CC BY-SA 3.0"
"25135897","1","25150809","","2014-08-05 09:53:58","","179","265243","<p>I have a <a href=""https://github.com/larazest/db/blob/master/Dockerfile"">Dockerfile</a> to install MySQL server in a container, which I then start like this:</p>

<pre><code>sudo docker run -t -i 09d18b9a12be /bin/bash
</code></pre>

<p>But the MySQL service does not start automatically, I have to manually run (from within the container):</p>

<pre><code>service mysql start
</code></pre>

<p>How do I automatically start the MySQL service when I run the docker container?</p>
","942635","","","","","2020-08-22 11:14:19","How to automatically start a service when running a docker container?","<docker>","11","3","57","","","CC BY-SA 3.0"
"30133664","1","30133768","","2015-05-08 22:18:17","","284","264071","<p>When using docker images from registries, I often need to see the volumes created by the image's containers.</p>

<p><em>Note: I'm using docker version 1.3.2 on Red Hat 7.</em></p>

<h2>Example</h2>

<p>The <code>postgres</code> official image from the Docker Registry has a volume configured for containers at <code>/var/lib/postgresql/data</code>.</p>

<p>What's the most succinct command to show the volume at <code>/var/lib/postgresql/data</code> in a <code>postgres</code> container?</p>
","2125392","","39974","","2017-03-07 13:07:42","2021-06-23 08:25:50","How do you list volumes in docker containers?","<docker>","15","1","62","","","CC BY-SA 3.0"
"26331651","1","","","2014-10-13 01:09:36","","201","263094","<p>I've been using this Docker-image <a href=""https://registry.hub.docker.com/u/tutum/wordpress/"">tutum/wordpress</a> to demonstrate a Wordpress website. Recently I found out that the image uses volumes for the MySQL-data.</p>

<p>So the problem is this: If I want to backup and restore the container I can try to commit an image, and then later delete the container, and create a new container from the committed image. But if I do that the volume gets deleted and all my data is gone.</p>

<p>There must be some simple way to backup my container plus its volume-data but I can't find it anywhere.</p>
","966023","","2191105","","2015-07-20 01:10:59","2021-03-08 16:44:07","How can I backup a Docker-container with its data-volumes?","<backup><docker><linux-containers>","15","1","105","","","CC BY-SA 3.0"
"23391839","1","23411161","","2014-04-30 15:14:10","","275","262467","<p>I have copied this code from what seems to be various working dockerfiles around, here is mine:</p>

<pre><code>FROM ubuntu

MAINTAINER Luke Crooks ""luke@pumalo.org""

# Update aptitude with new repo
RUN apt-get update

# Install software 
RUN apt-get install -y git python-virtualenv

# Make ssh dir
RUN mkdir /root/.ssh/

# Copy over private key, and set permissions
ADD id_rsa /root/.ssh/id_rsa
RUN chmod 700 /root/.ssh/id_rsa
RUN chown -R root:root /root/.ssh

# Create known_hosts
RUN touch /root/.ssh/known_hosts

# Remove host checking
RUN echo ""Host bitbucket.org\n\tStrictHostKeyChecking no\n"" &gt;&gt; /root/.ssh/config

# Clone the conf files into the docker container
RUN git clone git@bitbucket.org:Pumalo/docker-conf.git /home/docker-conf
</code></pre>

<p>This gives me the error</p>

<pre><code>Step 10 : RUN git clone git@bitbucket.org:Pumalo/docker-conf.git /home/docker-conf
 ---&gt; Running in 0d244d812a54
Cloning into '/home/docker-conf'...
Warning: Permanently added 'bitbucket.org,131.103.20.167' (RSA) to the list of known hosts.
Permission denied (publickey).
fatal: Could not read from remote repository.

Please make sure you have the correct access rights
and the repository exists.
2014/04/30 16:07:28 The command [/bin/sh -c git clone git@bitbucket.org:Pumalo/docker-conf.git /home/docker-conf] returned a non-zero code: 128
</code></pre>

<p>This is my first time using dockerfiles, but from what I have read (and taken from working configs) I cannot see why this doesn't work.</p>

<p>My id_rsa is in the same folder as my dockerfile and is a copy of my local key which can clone this repo no problem.</p>

<p>Edit: </p>

<p>In my dockerfile I can add:</p>

<pre><code>RUN cat /root/.ssh/id_rsa
</code></pre>

<p>And it prints out the correct key, so I know its being copied correctly.</p>

<p>I have also tried to do as noah advised and ran:</p>

<pre><code>RUN echo ""Host bitbucket.org\n\tIdentityFile /root/.ssh/id_rsa\n\tStrictHostKeyChecking no"" &gt;&gt; /etc/ssh/ssh_config
</code></pre>

<p>This sadly also doesn't work.</p>
","2508665","","2508665","","2019-08-01 06:44:44","2021-06-28 11:47:31","Clone private git repo with dockerfile","<git><bitbucket><docker>","10","0","150","","","CC BY-SA 3.0"
"21928691","1","21928864","","2014-02-21 08:05:16","","309","262376","<p>Consider:</p>

<pre><code>docker run -it centos /bin/bash
</code></pre>

<p>I pressed <kbd><strong>Ctrl</strong></kbd>+<kbd><strong>D</strong></kbd> to exit it.</p>

<p>I want to continue to run this container, but I found I can't.</p>

<p>The only method is</p>

<pre><code>docker commit `docker ps -q -l` my_image
docker run -it my_image /bin/bash
</code></pre>

<p>Am I right? Is there a better method? (I'm using docker 0.8.0.)</p>
","730346","","63550","","2018-07-23 19:15:56","2021-06-18 19:44:50","How to continue a Docker container which has exited","<docker>","13","5","106","","","CC BY-SA 4.0"
"25775266","1","25775424","","2014-09-10 21:18:39","","192","261406","<p>I've seen a bunch of tutorials that seem do the same thing I'm trying to do, but for some reason my Docker containers exit. Basically, I'm setting up a web-server and a few daemons inside a Docker container. I do the final parts of this through a bash script called <code>run-all.sh</code> that I run through CMD in my Dockerfile. <code>run-all.sh</code> looks like this:</p>

<pre><code>service supervisor start
service nginx start
</code></pre>

<p>And I start it inside of my Dockerfile as follows:</p>

<pre><code>CMD [""sh"", ""/root/credentialize_and_run.sh""]
</code></pre>

<p>I can see that the services all start up correctly when I run things manually (i.e. getting on to the image with -i -t /bin/bash), and everything looks like it runs correctly when I run the image, but it exits once it finishes starting up my processes. I'd like the processes to run indefinitely, and as far as I understand, the container has to keep running for this to happen. Nevertheless, when I run <code>docker ps -a</code>, I see:</p>

<pre><code>➜  docker_test  docker ps -a
CONTAINER ID        IMAGE                            COMMAND                CREATED             STATUS                      PORTS               NAMES
c7706edc4189        some_name/some_repo:blah   ""sh /root/run-all.sh   8 minutes ago       Exited (0) 8 minutes ago                        grave_jones
</code></pre>

<p>What gives? Why is it exiting? I know I could just put a while loop at the end of my bash script to keep it up, but what's the right way to keep it from exiting?</p>
","392975","","4802075","","2018-04-19 19:13:07","2021-03-19 10:41:41","How to keep Docker container running after starting services?","<docker>","11","3","55","","","CC BY-SA 3.0"
"28320134","1","39454426","","2015-02-04 11:22:46","","282","261404","<p>How can I list all tags of a Docker image on a remote Docker registry using the CLI (preferred) or curl?</p>

<p>Preferably without pulling all versions from the remote registry. I just want to list the tags.</p>
","398441","","63550","","2019-11-12 11:04:28","2021-02-07 07:41:21","How can I list all tags for a Docker image on a remote registry?","<docker>","20","3","85","","","CC BY-SA 4.0"
