Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,NumberOfChildren,OriginalPostId
"27273412","1","27273543","","2014-12-03 13:50:37","","368","210527","<p>I installed Ubuntu 14.04 image on docker. After that, when I try to install packages inside the ubuntu image, I'm getting unable to locate package error: </p>

<pre><code>apt-get install curl

Reading package lists... Done
Building dependency tree       
Reading state information... Done
E: Unable to locate package curl
</code></pre>

<p>How to fix this error?</p>
","2424871","","60002","","2016-07-02 15:45:51","2021-05-24 14:24:03","Cannot install packages inside docker Ubuntu image","<docker><ubuntu-14.04>","6","0","78","","","CC BY-SA 3.0","2","27273412"
"20096632","1","20111960","","2013-11-20 12:58:25","","42","59271","<p>I am running the last version of Docker on top of Ubuntu&nbsp;13.04 (Raring Ringtail):</p>

<pre><code>root@docker:~# docker version
Client version: 0.6.6
Go version (client): go1.2rc3
Git commit (client): 6d42040
Server version: 0.6.6
Git commit (server): 6d42040
Go version (server): go1.2rc3
Last stable version: 0.6.6
</code></pre>

<p>But when I start the container,</p>

<pre><code>root@docker:~# docker run -m=1524288 -i  -t ubuntu /bin/bash
root@7b09f638871a:/# free -m
             total       used       free     shared    buffers     cached
Mem:          1992        608       1383          0         30        341
-/+ buffers/cache:        237       1755
Swap:         2047          0       2047
</code></pre>

<p>I don't see any limiting from any kind, and my kernel has the cgroups memory limit enabled:</p>

<pre><code>kernel /boot/vmlinuz-3.8.0-33-generic ro console=tty0 root=/dev/xvda1 cgroup_enable=memory swapaccount=1
</code></pre>

<p>What obvious thing am I missing here?</p>
","78970","","63550","","2019-02-13 05:14:02","2020-11-06 21:23:38","Limit memory on a Docker container doesn't work","<ubuntu><docker><cgroups>","5","1","16","","","CC BY-SA 4.0","2","20096632"
"25324860","1","35577068","","2014-08-15 10:24:07","","38","14033","<p>I have to link two containers so they can see each other. Of course the following...</p>

<pre><code>docker run -i -t --name container1 --link container2:container2 ubuntu:trusty /bin/bash
docker run -i -t --name container2 --link container1:container1 ubuntu:trusty /bin/bash
</code></pre>

<p>...fails at line 1 because a container needs to be up and running in order to be a link target:</p>

<pre><code>2014/08/15 03:20:27 Error response from daemon: Could not find entity for container2
</code></pre>

<p>What is the simplest way to create a bidirectional link?</p>
","644958","","","","","2016-02-23 12:00:41","How to create a bidirectional link between containers?","<docker>","5","2","14","","","CC BY-SA 3.0","2","25324860"
"32257830","1","39990474","","2015-08-27 19:21:38","","9","842","<p>I've seen plenty of ink spilled by now about how Docker is not sufficiently isolated to allow arbitrary containers to be run in a multi-tenant environment, and that makes sense. ""If it's root in Docker, consider it root in the host machine."" What about non-root though?</p>

<p>If I want to take some untrusted code and run it in a container, can it be done safely so long as the container is running as a non-root non-sudo user? What are the potential security pitfalls of doing something like that?</p>

<p>I'm fairly sure there are production applications doing this today (CI systems, runnable pastebins), but are they just lucky not to have had a determined attacker or is this a reasonable thing to do in a production system?</p>
","226391","","","","","2016-10-12 04:21:13","What are the potential security problems running untrusted code in a Docker container as a non-root user?","<security><docker><multi-tenant>","2","3","3","","","CC BY-SA 3.0","2","32257830"
"27989751","1","27996394","","2015-01-16 17:45:22","","56","78689","<p>I have a web application running in a Docker container. This application needs to access some files on our corporate file server (Windows Server with an Active Directory domain controller). The files I'm trying to access are image files created for our clients and the web application displays them as part of the client's portfolio.</p>

<p>On my development machine I have the appropriate folders mounted via entries in <code>/etc/fstab</code> and the host mount points are mounted in the Docker container via the <code>--volume</code> argument. This works perfectly.</p>

<p>Now I'm trying to put together a production container which will be run on a different server and which doesn't rely on the CIFS share being mounted on the host. So I tried to add the appropriate entries to the <code>/etc/fstab</code> file in the container &amp; mounting them with <code>mount -a</code>. I get <code>mount error(13): Permission denied</code>.</p>

<p>A little research online led me to <a href=""http://opensource.com/business/14/9/security-for-docker"" rel=""noreferrer"">this article about Docker security</a>. If I'm reading this correctly, it appears that Docker explicitly denies the ability to mount filesystems within a container. I tried mounting the shares read-only, but this (unsurprisingly) also failed.</p>

<p>So, I have two questions:</p>

<ol>
<li><p>Am I correct in understanding that Docker prevents any use of <code>mount</code> inside containers?</p></li>
<li><p>Can anyone think of another way to accomplish this <strong>without</strong> mounting a CIFS share on the host and then mounting the host folder in the Docker container?</p></li>
</ol>
","2008384","","","","","2019-10-05 22:12:03","Mount SMB/CIFS share within a Docker container","<linux><windows><docker><mount><cifs>","5","3","15","","","CC BY-SA 3.0","2","27989751"
"39404280","1","39404707","","2016-09-09 05:15:16","","30","16040","<p>I have Docker engine installed on Debian Jessie and I am running there container with nginx in it. My ""run"" command looks like this:</p>

<pre><code>docker run -p 1234:80 -d -v /var/www/:/usr/share/nginx/html nginx:1.9
</code></pre>

<p>It works fine, problem is that now content of this container is accessible via <code>http://{server_ip}:1234</code>. I want to run multiple containers (domains) on this server so I want to setup reverse proxies for them. </p>

<p>How can I make sure that container will be only accessible via reverse proxy and not directly from <code>IP:port</code>? Eg.:</p>

<pre><code>http://{server_ip}:1234  # not found, connection refused, etc...
http://localhost:1234  # works fine
</code></pre>

<p><strong>//EDIT:</strong> Just to be clear - I am not asking how to setup reverse proxy, but how to run Docker container to be accessible only from localhost.</p>
","2021523","","","","","2016-09-09 05:54:08","Make container accessible only from localhost","<docker><portforwarding>","2","0","4","","","CC BY-SA 3.0","2","39404280"
"37694987","1","","","2016-06-08 06:39:44","","304","301822","<p>I have Postgresql on a server in a docker container. How can I connect to it from the outside, that is, from my local computer? What setting should I apply to allow that?</p>
","6250601","","","","","2021-05-22 04:19:21","Connecting to Postgresql in a docker container from outside","<postgresql><docker><remote-connection>","16","2","131","","","CC BY-SA 3.0","2","37694987"
"26153686","1","27708039","","2014-10-02 02:34:25","","537","593730","<p>I created a container with <code>-d</code> so it's not interactive.</p>

<pre><code>docker run -d shykes/pybuilder bin/bash
</code></pre>

<p>I see that the container has exited:</p>

<pre><code>CONTAINER ID        IMAGE                     COMMAND             CREATED             STATUS                      PORTS               NAMES
d6c45e8cc5f0        shykes/pybuilder:latest   ""bin/bash""          41 minutes ago      Exited (0) 2 seconds ago                        clever_bardeen
</code></pre>

<p>Now I would like to run occasional commands on the machine and exit. Just to get the response.</p>

<p>I tried to start the machine. I tried attaching. I thought I could call <code>run</code> with a container, but that does not seem to be allowed. Using <code>start</code> just seems to run and then exist quickly.</p>

<p>I'd like to get back into interactive mode after exiting.</p>

<p>I tried:</p>

<pre><code>docker attach d6c45e8cc5f0
</code></pre>

<p>But I get:</p>

<pre><code>2014/10/01 22:33:34 You cannot attach to a stopped container, start it first
</code></pre>

<p>But if I start it, it exits anyway. Catch 22. I can't win.</p>
","974407","","63550","","2017-03-13 19:10:24","2020-05-27 06:47:45","How do I run a command on an already existing Docker container?","<docker>","19","3","135","","","CC BY-SA 3.0","2","26153686"
"27093612","1","38742545","","2014-11-23 19:58:33","","511","308371","<p>I have a dockerfile that download and builds GTK from source, but the following line is not updating my image's environment variable:</p>

<pre><code>RUN PATH=""/opt/gtk/bin:$PATH""
RUN export PATH
</code></pre>

<p>I read that that I should be using ENV to set environment values, but the following instruction doesn't seem to work either:</p>

<p><code>ENV PATH /opt/gtk/bin:$PATH</code></p>

<p>This is my entire Dockerfile:</p>

<pre><code>FROM ubuntu
RUN apt-get update
RUN apt-get install -y golang gcc make wget git libxml2-utils libwebkit2gtk-3.0-dev libcairo2 libcairo2-dev libcairo-gobject2 shared-mime-info libgdk-pixbuf2.0-* libglib2-* libatk1.0-* libpango1.0-* xserver-xorg xvfb

# Downloading GTKcd
RUN wget http://ftp.gnome.org/pub/gnome/sources/gtk+/3.12/gtk+-3.12.2.tar.xz
RUN tar xf gtk+-3.12.2.tar.xz
RUN cd gtk+-3.12.2

# Setting environment variables before running configure
RUN CPPFLAGS=""-I/opt/gtk/include""
RUN LDFLAGS=""-L/opt/gtk/lib""
RUN PKG_CONFIG_PATH=""/opt/gtk/lib/pkgconfig""
RUN export CPPFLAGS LDFLAGS PKG_CONFIG_PATH
RUN ./configure --prefix=/opt/gtk
RUN make
RUN make install

# running ldconfig after make install so that the newly installed libraries are found.
RUN ldconfig

# Setting the LD_LIBRARY_PATH environment variable so the systems dynamic linker can find the newly installed libraries.
RUN LD_LIBRARY_PATH=""/opt/gtk/lib""

# Updating PATH environment program so that utility binaries installed by the various libraries will be found.
RUN PATH=""/opt/gtk/bin:$PATH""
RUN export LD_LIBRARY_PATH PATH

# Collecting garbage
RUN rm -rf gtk+-3.12.2.tar.xz

# creating go code root
RUN mkdir gocode
RUN mkdir gocode/src
RUN mkdir gocode/bin
RUN mkdir gocode/pkg

# Setting the GOROOT and GOPATH enviornment variables, any commands created are automatically added to PATH
RUN GOROOT=/usr/lib/go
RUN GOPATH=/root/gocode
RUN PATH=$GOPATH/bin:$PATH
RUN export GOROOT GOPATH PATH
</code></pre>
","1315565","","402884","","2015-11-18 21:22:13","2020-12-03 03:02:22","In a Dockerfile, How to update PATH environment variable?","<docker><dockerhub>","4","3","63","","","CC BY-SA 3.0","2","27093612"
"27937185","1","","","2015-01-14 06:45:48","","237","377346","<p>I'm now trying to assign a static IP 172.17.0.1 when a Docker container be started up. </p>

<p>I use port 2122 as the ssh port of this container so that I let this container listen port 2122.</p>

<pre><code>sudo docker run -i -t -p 2122:2122 ubuntu
</code></pre>

<p>This command will run a Docker container with a random IP like 172.17.0.5, but I need to assign a specific IP to the container.</p>

<p>The following shell script is what I reference Docker documentation in advanced network settings.</p>

<pre><code>pid=$(sudo docker inspect -f '{{.State.Pid}}' &lt;container_name&gt; 2&gt;/dev/null)
sudo rm -rf /var/run/netns/*
sudo ln -s /proc/$pid/ns/net /var/run/netns/$pid
sudo ip link add A type veth peer name B
sudo brctl addif docker0 A
sudo ip link set A up
sudo ip link set B netns $pid
sudo ip netns exec $pid ip link set eth0 down
sudo ip netns exec $pid ip link delete eth0
sudo ip netns exec $pid ip link set dev B name eth0
sudo ip netns exec $pid ip link set eth0 address 12:34:56:78:9a:bc
sudo ip netns exec $pid ip link set eth0 down
sudo ip netns exec $pid ip link set eth0 up
sudo ip netns exec $pid ip addr add 172.17.0.1/16 dev eth0
sudo ip netns exec $pid ip route add default via 172.17.42.1
</code></pre>

<p>This shell script will assign a static IP 172.17.0.1 and link to the world fine. But whenever I try to ssh to this container from my local, it didn't work. What's the problem possibly I met?</p>
","3349245","","1718174","","2016-07-01 16:49:50","2020-12-15 15:41:57","Assign static IP to Docker container","<docker>","8","7","116","","","CC BY-SA 3.0","2","27937185"
"23439126","1","","","2014-05-03 01:12:14","","732","1087358","<p>I am trying to mount a host directory into a Docker container so that any updates done on the host is reflected into the Docker containers.</p>

<p>Where am I doing something wrong. Here is what I did:</p>

<pre><code>kishore$ cat Dockerfile

FROM ubuntu:trusty
RUN apt-get update
RUN apt-get -y install git curl vim
CMD [""/bin/bash""]
WORKDIR /test_container
VOLUME [""/test_container""]
</code></pre>

<p><pre><code>kishore$ tree
.
├── Dockerfile
└── main_folder
    ├── tfile1.txt
    ├── tfile2.txt
    ├── tfile3.txt
    └── tfile4.txt</p>

<p>1 directory, 5 files
kishore$ pwd
/Users/kishore/tdock
</code></pre><pre><code>kishore$ docker build --tag=k3_s3:latest .</p>

<pre><code>Uploading context 7.168 kB
Uploading context
Step 0 : FROM ubuntu:trusty
 ---&gt; 99ec81b80c55
Step 1 : RUN apt-get update
 ---&gt; Using cache
 ---&gt; 1c7282005040
Step 2 : RUN apt-get -y install git curl vim
 ---&gt; Using cache
 ---&gt; aed48634e300
Step 3 : CMD [""/bin/bash""]
 ---&gt; Running in d081b576878d
 ---&gt; 65db8df48595
Step 4 : WORKDIR /test_container
 ---&gt; Running in 5b8d2ccd719d
 ---&gt; 250369b30e1f
Step 5 : VOLUME [""/test_container""]
 ---&gt; Running in 72ca332d9809
 ---&gt; 163deb2b1bc5
Successfully built 163deb2b1bc5
Removing intermediate container b8bfcb071441
Removing intermediate container d081b576878d
Removing intermediate container 5b8d2ccd719d
Removing intermediate container 72ca332d9809
</code></pre>

<p>kishore$ docker run -d -v /Users/kishore/main_folder:/test_container k3_s3:latest
<code>c9f9a7e09c54ee1c2cc966f15c963b4af320b5203b8c46689033c1ab8872a0ea</code></code></pre><pre><code>kishore$ docker run -i -t k3_s3:latest /bin/bash</p>

<pre><code>root@0f17e2313a46:/test_container# ls -al
total 8
drwx------  2 root root 4096 Apr 29 05:15 .
drwxr-xr-x 66 root root 4096 Apr 29 05:15 ..
</code></pre>

<p>root@0f17e2313a46:/test_container# exit
exit</code></pre><pre><code>kishore$ docker -v
Docker version 0.9.1, build 867b2a9</code></pre></p>

<ul>
<li>I don't know how to check boot2docker version</li>
</ul>

<p>Questions, issues facing:</p>

<ol>
<li>How do I need to link the main_folder to the test_container folder present inside the docker container?</li>
<li>I need to make this automatically. How do I to do that without really using the <code>run -d -v</code> command?</li>
<li>What happens if the boot2docker crashes? Where are the Docker files stored (apart from Dockerfile)?</li>
</ol>
","2171928","","321731","","2019-06-27 21:01:00","2020-12-20 00:45:18","How to mount a host directory in a Docker container","<docker><mount><boot2docker>","25","2","173","","","CC BY-SA 4.0","2","23439126"
"32163955","1","32167165","","2015-08-23 06:44:25","","115","128762","<p>How to control host from docker container?</p>

<p>For example, how to execute copied to host bash script?</p>
","5237960","","","","","2021-06-27 07:40:13","How to run shell script on host from docker container?","<docker>","13","7","33","","","CC BY-SA 3.0","2","32163955"
"33054369","1","","","2015-10-10 13:10:18","","168","182775","<p>By default, if I issue command: </p>

<pre><code>sudo docker pull ruby:2.2.1
</code></pre>

<p>it will pull from the docker.io offical site by default.</p>

<pre><code>Pulling repository docker.io/library/ruby
</code></pre>

<p>How do I change it to my private registry. That means if I issue </p>

<pre><code>sudo docker pull ruby:2.2.1
</code></pre>

<p>it will pull from my own private registry, the output is something like:</p>

<pre><code>Pulling repository my_private.registry:port/library/ruby
</code></pre>
","4258008","","1783163","","2018-02-07 09:40:52","2021-05-02 00:29:02","How to change the default docker registry from docker.io to my private registry?","<docker><docker-registry>","11","1","40","","","CC BY-SA 3.0","2","33054369"
"33322103","1","33322374","","2015-10-24 18:58:48","","147","138369","<p>I want to build a docker image for the <a href=""https://github.com/Linkurious/linkurious.js"" rel=""noreferrer"">Linkurious</a> project on github, which requires both the Neo4j database, and Node.js to run.</p>

<p>my first approach was to declare a base image for my image, containing Neo4j.  The reference docs do not define ""base image"" in any helpful manner:</p>

<blockquote>
  <p>Base image:
  An image that has no parent is a base image</p>
</blockquote>

<p>from which I read that I may only have a base image if that image has no base image itself.</p>

<p>but what is a base image? does it mean that if I declare neo4j/neo4j in a FROM directive, that when my image is run the neo database will automatically run and be available within the container on port 7474?</p>

<p>reading the Docker reference (see: <a href=""https://docs.docker.com/reference/builder/#from"" rel=""noreferrer"">https://docs.docker.com/reference/builder/#from</a>) I see: </p>

<blockquote>
  <p>FROM can appear multiple times within a single Dockerfile in order to create multiple images. Simply make a note of the last image ID output by the commit before each new FROM command.</p>
</blockquote>

<p>do I want to create multiple images? it would seem what I want is to have a single image that contains the contents of other images e.g. neo4j and node.js</p>

<p>I've found no directive to declare dependencies in the reference manual.  are there no dependencies like in RPM where in order to run my image the calling context must first install the images it needs?</p>

<p>I'm confused...</p>
","709223","","","","","2021-01-26 12:17:58","Multiple FROMs - what it means","<docker><dockerfile>","2","2","40","","","CC BY-SA 3.0","2","33322103"
"37461868","1","37462208","","2016-05-26 13:11:20","","398","127967","<p>I'm confused about when should I use <code>CMD</code> vs <code>RUN</code>. For example, to execute bash/shell commands (i.e. <code>ls -la</code>) I would always use <code>CMD</code> or is there a situation where I would use <code>RUN</code>? Trying to understand the best practices about these two similar <code>Dockerfile</code> directives.</p>
","6386350","","7154924","","2019-10-14 08:45:26","2020-04-19 11:15:45","Difference between RUN and CMD in a Dockerfile","<docker><dockerfile>","9","1","92","","","CC BY-SA 4.0","2","37461868"
"27701930","1","27703359","","2014-12-30 08:26:07","","358","413016","<p>I have a docker container with some processes (uwsgi and celery) running inside. I want to create a celery user and a uwsgi user for these processes as well as a worker group that they will both belong to, in order to assign permissions. </p>

<p>I tried adding <code>RUN adduser uwsgi</code> and <code>RUN adduser celery</code> to my Dockerfile, but this is causing problems, since these commands prompt for input (I've posted the responses from the build below). </p>

<p>What is the best way to add users to a Docker container so as to set permissions for workers running in the container?</p>

<p>My Docker image is built from the official Ubuntu14.04 base.</p>

<p>Here is the output from the Dockerfile when the adduser commands are run:</p>

<pre><code>Adding user `uwsgi' ...
Adding new group `uwsgi' (1000) ... 
Adding new user `uwsgi' (1000) with group `uwsgi' ... 
Creating home directory `/home/uwsgi' ...
Copying files from `/etc/skel' ... 
[91mEnter new UNIX password: Retype new UNIX password: [0m 
[91mpasswd: Authentication token manipulation error
passwd: password unchanged
[0m 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 563.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 564.
[0m 
Try again? [y/N] 
Changing the user information for uwsgi
Enter the new value, or press ENTER for the default
    Full Name []: 
Room Number []:     Work Phone []:  Home Phone []:  Other []: 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 589.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 590.
[0m 
Is the information correct? [Y/n] 
---&gt; 258f2f2f13df 
Removing intermediate container 59948863162a 
Step 5 : RUN adduser celery 
---&gt; Running in be06f1e20f64 
Adding user `celery' ...
Adding new group `celery' (1001) ... 
Adding new user `celery' (1001) with group `celery' ... 
Creating home directory `/home/celery' ...
Copying files from `/etc/skel' ... 
[91mEnter new UNIX password: Retype new UNIX password: [0m 
[91mpasswd: Authentication token manipulation error
passwd: password unchanged
[0m 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 563.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 564.
[0m 
Try again? [y/N] 
Changing the user information for celery
Enter the new value, or press ENTER for the default
    Full Name []:   Room Number []:     Work Phone []: 
Home Phone []:  Other []: 
[91mUse of uninitialized value $answer in chop at /usr/sbin/adduser line 589.
[0m 
[91mUse of uninitialized value $answer in pattern match (m//) at /usr/sbin/adduser line 590.
[0m 
Is the information correct? [Y/n] 
</code></pre>
","2686639","","7940996","","2020-05-26 02:55:03","2020-05-26 02:55:03","How to add users to Docker container?","<linux><ubuntu><dockerfile>","8","0","108","","","CC BY-SA 4.0","2","27701930"
"31726407","1","31735016","","2015-07-30 14:23:12","","26","27909","<p>I thought I understood the docs, but maybe I didn't. I was under the impression that the <code>-v /HOST/PATH:/CONTAINER/PATH</code> flag is bi-directional. If we have file or directories in the container, they would be mirrored on the host giving us a way to retain the directories and files even after removing a docker container.</p>

<p>In the official MySQL docker images, this works. The <code>/var/lib/mysql</code> can be bound to the host and survive restarts and replacement of container while maintaining the data on the host.</p>

<p>I wrote a docker file for sphinxsearch-2.2.9 just as a practice and for the sake of learning and understanding, here it is:</p>

<pre><code>FROM debian

ENV SPHINX_VERSION=2.2.9-release

RUN apt-get update -qq &amp;&amp; DEBIAN_FRONTEND=noninteractive apt-get install -yqq\
    build-essential\
    wget\
    curl\
    mysql-client\
    libmysql++-dev\
    libmysqlclient15-dev\
    checkinstall

RUN wget http://sphinxsearch.com/files/sphinx-${SPHINX_VERSION}.tar.gz &amp;&amp; tar xzvf sphinx-${SPHINX_VERSION}.tar.gz &amp;&amp; rm sphinx-${SPHINX_VERSION}.tar.gz

RUN cd sphinx-${SPHINX_VERSION} &amp;&amp; ./configure --prefix=/usr/local/sphinx

EXPOSE 9306 9312

RUN cd sphinx-${SPHINX_VERSION} &amp;&amp; make

RUN cd sphinx-${SPHINX_VERSION} &amp;&amp; make install

RUN rm -rf sphinx-${SPHINX_VERSION}

VOLUME /usr/local/sphinx/etc
VOLUME /usr/local/sphinx/var
</code></pre>

<p>Very simple and easy to get your head wrapped around while learning. I am assigning the /etc &amp; /var directories from the sphinx build to the VOLUME command thinking that it will allow me to do something like <code>-v ~/dev/sphinx/etc:/usr/local/sphinx/etc -v ~/dev/sphinx/var:/usr/local/sphinx/var</code>, but it's not, instead it's overwriting the directories inside the container and leaving them blank. When i remove the -v flags and create the container, the directories have the expected files and they are not overwritten.</p>

<p>This is what I run to create the docker file after navigating to the directory that it's in: <code>docker build -t sphinxsearch .</code></p>

<p>And once I have that created, I do the following to create a container based on that image: <code>docker run -it --hostname some-sphinx --name some-sphinx --volume ~/dev/docker/some-sphinx/etc:/usr/local/sphinx/etc -d sphinxsearch</code></p>

<p>I really would appreciate any help and insight on how to get this to work. I looked at the MySQL images and don't see anything magical that they did to make the directory bindable, they used VOLUME.</p>

<p>Thank you in advance.</p>
","2917707","","608639","","2018-06-10 04:44:28","2019-09-11 09:09:54","Mount directory in Container and share with Host","<docker>","3","2","7","","","CC BY-SA 4.0","2","31726407"
"28302178","1","33956387","","2015-02-03 15:08:17","","398","305932","<p>I have a Docker container that I've created simply by installing Docker on Ubuntu and doing:</p>
<pre><code>sudo docker run -i -t ubuntu /bin/bash
</code></pre>
<p>I immediately started installing Java and some other tools, spent some time with it, and stopped the container by</p>
<pre><code>exit
</code></pre>
<p>Then I wanted to add a volume and realised that this is not as straightforward as I thought it would be. If I use <code>sudo docker -v /somedir run ...</code> then I end up with a fresh new container, so I'd have to install Java and do what I've already done before just to arrive at a container with a mounted volume.</p>
<p>All the documentation about mounting a folder from the host seems to imply that mounting a volume is something that can be done when creating a container. So the only option I have to avoid reconfiguring a new container from scratch is to commit the existing container to a repository and use that as the basis of a new one whilst mounting the volume.</p>
<p>Is this indeed the only way to add a volume to an existing container?</p>
","238517","","1402846","","2020-07-15 09:31:44","2021-06-05 15:43:30","How can I add a volume to an existing Docker container?","<docker>","8","0","101","","","CC BY-SA 4.0","2","28302178"
"43654656","1","43656644","","2017-04-27 10:05:23","","194","203389","<p>I have dockerfile</p>

<pre><code>FROM centos:7
ENV foo=42
</code></pre>

<p>then I build it </p>

<pre><code>docker build -t my_docker .
</code></pre>

<p>and run it.</p>

<pre><code>docker run -it -d  my_docker
</code></pre>

<p>Is it possible to pass arguments from command line and use it with if else in Dockerfile? I mean something like</p>

<pre><code>FROM centos:7
if (my_arg==42)
     {ENV=TRUE}
else:
     {ENV=FALSE}
</code></pre>

<p>and build with this argument.</p>

<pre><code> docker build -t my_docker . --my_arg=42
</code></pre>
","3545745","","","","","2021-06-17 08:10:12","Dockerfile if else condition with external arguments","<docker><dockerfile>","10","4","38","","","CC BY-SA 3.0","2","43654656"
"42345235","1","","","2017-02-20 12:59:04","","154","177037","<p>I am unable to specify CPU &amp; memory for services specified in version 3 .</p>

<p>With version 2 it works fine with ""mem_limit"" &amp; ""cpu_shares"" parameters under the services . But it fails while using version 3 , putting them under deploy section doesn't seem worthy unless i am using swarm mode .</p>

<p>Can somebody help ?</p>

<pre><code>version: ""3""
services:
  node:
    build:
     context: .
      dockerfile: ./docker-build/Dockerfile.node
    restart: always
    environment:
      - VIRTUAL_HOST=localhost
    volumes:
      - logs:/app/out/
    expose:
      - 8083
    command: [""npm"",""start""]
    cap_drop:
      - NET_ADMIN
      - SYS_ADMIN
</code></pre>
","3802507","","","","","2021-04-05 14:07:34","How to specify Memory & CPU limit in docker compose version 3","<docker><docker-compose>","3","1","28","","","CC BY-SA 3.0","2","42345235"
"32723111","1","32723127","","2015-09-22 17:23:37","","863","452054","<p>When running Docker for a long time, there are a lot of images in system. How can I remove all unused Docker images at once safety to free up the storage?</p>

<p>In addition, I also want to remove images pulled months ago, which have the correct <code>TAG</code>.</p>

<p>So, I'm not asking for removing untagged images only. I'm searching for a way to remove general unused images, which includes both untagged and other images such as pulled months ago with correct <code>TAG</code>.</p>
","622662","","4671027","","2019-08-02 08:28:34","2021-06-14 18:53:04","How to remove old and unused Docker images","<docker><docker-image>","27","0","333","","","CC BY-SA 4.0","2","32723111"
"28996907","1","28997256","","2015-03-11 20:40:21","","398","266842","<p>Trying to follow the instructions for building a docker image from the docker website.</p>

<p><a href=""https://docs.docker.com/examples/running_redis_service/"">https://docs.docker.com/examples/running_redis_service/</a></p>

<p>this is the error I get will following the instructions on the doc and using this Dockerfile</p>

<pre><code>FROM        ubuntu:14.04
RUN         apt-get update &amp;&amp; apt-get install -y redis-server
EXPOSE      6379
ENTRYPOINT  [""/usr/bin/redis-server""]


sudo docker build -t myrepo/redis
docker: ""build"" requires 1 argument. See 'docker build --help'.
</code></pre>

<p>How do  resolve?</p>
","1203556","","3467532","","2017-07-25 16:08:05","2020-10-23 16:28:25","docker: ""build"" requires 1 argument. See 'docker build --help'","<docker><containers>","14","0","42","","","CC BY-SA 3.0","2","28996907"
"34911622","1","","","2016-01-20 22:10:58","","112","58317","<p>Is it possible to set a docker ENV variable to the result of a command?
Like:</p>

<pre><code>ENV MY_VAR whoami
</code></pre>

<p>i want MY_VAR to get the value ""root"" or whatever whoami returns</p>
","1130407","","1130407","","2016-01-20 22:22:35","2019-04-09 19:53:54","Dockerfile - set ENV to result of command","<dockerfile><env>","6","1","18","","","CC BY-SA 3.0","2","34911622"
"40801772","1","","","2016-11-25 09:39:10","","647","337162","<p>What is the difference between <code>ports</code> and <code>expose</code> options in <code>docker-compose.yml</code></p>
","84143","","4516110","","2019-02-26 09:47:22","2021-04-10 03:07:19","What is the difference between docker-compose ports vs expose","<docker><docker-compose>","5","0","141","","","CC BY-SA 4.0","2","40801772"
"37599128","1","37600885","","2016-06-02 18:03:51","","189","81681","<p>I can enable auto-restart with <code>--restart=always</code>, but after I stop the container, how do I turn off that attribute?</p>

<p>I normally run a webserver and typically map port 80:</p>

<pre><code>docker run -d --restart=always -p 80:80 -i -t myuser/myproj /bin/bash
</code></pre>

<p>But there are times when I want to run a newer version of my image, but I want to keep the old container around.  The problem is that if there are multiple containers with <code>--restart=always</code>, only one of them (random?) starts because they're all contending for port 80 on the host.</p>
","1760405","","","","","2021-06-29 10:35:48","docker - how do you disable auto-restart on a container?","<docker>","6","0","54","","","CC BY-SA 3.0","2","37599128"
"40216311","1","","","2016-10-24 10:36:45","","86","104447","<p>I'd like to run in a local environment a Python script which is normally run in a Docker container. The <code>docker-compose.yml</code> specifies an <a href=""https://docs.docker.com/compose/env-file/"" rel=""noreferrer"">env_file</a> which looks (partially) like the following:</p>

<pre><code>DB_ADDR=rethinkdb
DB_PORT=28015
DB_NAME=ipercron
</code></pre>

<p>In order to run this locally, I would like these lines to be converted to</p>

<pre><code>os.environ['DB_ADDR'] = 'rethinkdb'
os.environ['DB_PORT'] = '28015'
os.environ['DB_NAME'] = 'ipercron'
</code></pre>

<p>I could write my parser, but I was wondering if there are any existing modules/tools to read in environment variables from configuration files?</p>
","995862","","2177402","","2019-08-16 03:34:22","2021-03-31 12:36:31","Reading in environment variables from an environment file","<python><docker>","7","0","18","","","CC BY-SA 4.0","2","40216311"
